Date,VOO,VT,AAPL,MSFT
01/11/2016,181.607819,54.846527,105.707443,56.127235
02/11/2016,180.408142,54.467247,105.802261,55.779957
03/11/2016,179.705215,54.319248,104.668221,55.573471
04/11/2016,179.461533,54.032478,103.724724,55.104179
07/11/2016,183.397903,55.114799,105.220932,56.709156
08/11/2016,184.241409,55.355305,105.840378,56.756084
09/11/2016,186.209625,55.466312,105.668861,56.474503
10/11/2016,186.640762,55.309055,102.724083,55.094799
11/11/2016,186.293991,55.003784,103.334007,55.395142
14/11/2016,186.322098,54.985275,100.741837,54.550411
15/11/2016,187.831039,55.503315,102.07605,55.627632
16/11/2016,187.512375,55.207298,104.820671,56.364674
17/11/2016,188.40274,55.512562,104.782547,57.30014
18/11/2016,188.065323,55.23505,104.887405,57.026115
21/11/2016,189.452423,55.743832,106.478912,57.508022
22/11/2016,189.79924,55.873341,106.545609,57.753696
23/11/2016,189.967941,55.82708,106.002403,57.073364
25/11/2016,190.727081,56.03059,106.536087,57.196201
28/11/2016,189.827347,55.808582,106.326416,57.271793
29/11/2016,190.127274,55.919594,106.221603,57.725357
30/11/2016,189.696136,55.836338,105.325768,56.941071
01/12/2016,188.955719,55.586571,104.344177,55.939449
02/12/2016,189.086945,55.706829,104.734901,55.986698
05/12/2016,190.174133,56.113853,103.982048,56.903275
06/12/2016,190.839539,56.391365,104.782547,56.648148
07/12/2016,193.257645,57.168411,105.811821,57.989937
08/12/2016,193.763718,57.325676,106.850578,57.649757
09/12/2016,194.944641,57.492188,108.594566,58.556896
12/12/2016,194.729095,57.316422,107.975121,58.745872
13/12/2016,196.059952,57.778954,109.776306,59.511261
14/12/2016,194.438568,57.029655,109.776306,59.227783
15/12/2016,195.160187,57.131413,110.376678,59.133289
16/12/2016,194.8228,57.075916,110.51963,58.86871
19/12/2016,195.26329,57.122162,111.15815,60.116005
20/12/2016,196.013107,57.343033,111.453575,60.040417
21/12/2016,195.478897,57.249851,111.558411,60.040417
22/12/2016,195.229889,57.026173,110.824593,60.049877
23/12/2016,195.399673,57.119366,111.043777,59.756943
27/12/2016,195.880615,57.231209,111.749001,59.794735
28/12/2016,194.333939,56.895699,111.272507,59.52071
29/12/2016,194.296234,56.960934,111.243919,59.435673
30/12/2016,193.626602,56.849106,110.376678,58.717522
03/01/2017,194.97525,57.315071,110.691154,59.133289
04/01/2017,196.125824,57.836971,110.567276,58.86871
05/01/2017,195.974915,58.023357,111.129562,58.86871
06/01/2017,196.738831,58.032681,112.368469,59.378971
09/01/2017,196.116394,57.874245,113.397697,59.189987
10/01/2017,196.088089,57.930164,113.51207,59.171085
11/01/2017,196.644516,58.247028,114.121986,59.709686
12/01/2017,196.210724,58.135193,113.645454,59.161636
13/01/2017,196.597397,58.33091,113.445343,59.246685
17/01/2017,195.89949,58.153828,114.360237,59.086044
18/01/2017,196.314423,58.0886,114.350693,59.057697
19/01/2017,195.654282,57.948799,114.150558,58.86871
20/01/2017,196.286163,58.144512,114.360237,59.284477
23/01/2017,195.833466,58.144512,114.436478,59.492367
24/01/2017,197.078354,58.545246,114.33165,60.021526
25/01/2017,198.719345,59.067146,116.151878,60.172703
26/01/2017,198.568451,58.945995,116.209045,60.730209
27/01/2017,198.285507,58.871437,116.218582,62.157043
30/01/2017,197.087799,58.452057,115.913605,61.542835
31/01/2017,197.078354,58.554573,115.646774,61.089279
01/02/2017,197.106659,58.638447,122.69899,60.07822
02/02/2017,197.191544,58.75029,122.489342,59.690788
03/02/2017,198.653305,59.048504,123.013496,60.172703
06/02/2017,198.238342,58.843472,124.166626,60.134907
07/02/2017,198.285507,58.806198,125.348328,59.936474
08/02/2017,198.540146,58.88076,125.834366,59.851437
09/02/2017,199.67186,59.178982,126.743645,60.531776
10/02/2017,200.473511,59.4772,126.45649,60.475086
13/02/2017,201.539185,59.775429,127.57634,61.155426
14/02/2017,202.378525,59.896584,129.232193,61.383595
15/02/2017,203.406494,60.241402,129.701187,61.345562
16/02/2017,203.24617,60.260048,129.54805,61.336044
17/02/2017,203.557434,60.232086,129.902206,61.431122
21/02/2017,204.755112,60.548954,130.84021,61.307537
22/02/2017,204.660843,60.539631,131.232605,61.183949
23/02/2017,204.773987,60.539631,130.67746,61.431122
24/02/2017,205.019226,60.409164,130.801926,61.431122
27/02/2017,205.320969,60.36256,131.060333,61.060368
28/02/2017,204.717422,60.12957,131.117783,60.822701
01/03/2017,207.622177,60.865814,133.797699,61.73534
02/03/2017,206.405548,60.418484,133.003311,60.851223
03/03/2017,206.518753,60.642143,133.788147,61.079372
06/03/2017,205.877426,60.474403,133.367004,61.098389
07/03/2017,205.25499,60.27869,133.539307,61.221981
08/03/2017,204.821152,60.101616,133.04158,61.782856
09/03/2017,205.038101,60.12957,132.735291,61.535694
10/03/2017,205.754822,60.465073,133.175598,61.725811
13/03/2017,205.877426,60.698059,133.233002,61.516678
14/03/2017,205.179504,60.371883,133.032028,61.23148
15/03/2017,206.88652,61.108116,134.439026,61.554707
16/03/2017,206.537598,61.201309,134.659134,61.45013
17/03/2017,206.12262,61.219948,133.989166,61.668781
20/03/2017,205.943451,61.136078,135.396149,61.725811
21/03/2017,203.31221,60.530315,133.845581,61.041351
22/03/2017,203.727188,60.623508,135.357864,61.820881
23/03/2017,203.518768,60.586227,134.879257,61.668781
24/03/2017,203.452423,60.698059,134.611282,61.773365
27/03/2017,203.120819,60.763298,134.841019,61.887432
28/03/2017,204.627319,61.108116,137.635849,62.068058
29/03/2017,204.930496,61.195129,137.942093,62.239174
30/03/2017,205.480026,61.167061,137.760239,62.467327
31/03/2017,204.987335,61.017376,137.501846,62.609928
03/04/2017,204.731522,60.961239,137.540146,62.315228
04/04/2017,204.84523,60.998665,138.564255,62.486347
05/04/2017,204.219879,60.764771,137.84639,62.324734
06/04/2017,204.750473,60.85833,137.501846,62.486347
07/04/2017,204.57045,60.783485,137.195557,62.438808
10/04/2017,204.712585,60.811554,137.032837,62.296192
11/04/2017,204.456711,60.867683,135.558868,62.248676
12/04/2017,203.61351,60.727348,135.721542,62.011013
13/04/2017,202.258606,60.343761,135.003723,61.744827
17/04/2017,204.030396,60.85833,135.750275,62.248676
18/04/2017,203.471375,60.530869,135.147308,62.163124
19/04/2017,203.026062,60.40926,134.649567,61.830387
20/04/2017,204.684189,60.914452,136.334137,62.267696
21/04/2017,204.08725,60.820904,136.171432,63.123283
24/04/2017,206.266418,61.775166,137.482697,64.19751
25/04/2017,207.50766,62.149399,138.334549,64.568283
26/04/2017,207.356033,62.111977,137.520996,64.482712
27/04/2017,207.517136,62.140041,137.626251,64.900993
28/04/2017,207.119186,62.009064,137.492264,65.081627
01/05/2017,207.621353,62.140041,140.296677,65.984741
02/05/2017,207.687653,62.383289,141.186783,65.880165
03/05/2017,207.479233,62.168102,140.756119,65.671036
04/05/2017,207.668701,62.308445,140.248795,65.414337
05/05/2017,208.502487,62.757519,142.574631,65.594978
08/05/2017,208.511978,62.53297,146.45105,65.537918
09/05/2017,208.246674,62.579765,147.389038,65.633011
10/05/2017,208.635132,62.692032,146.690308,65.889679
11/05/2017,208.208755,62.59848,147.958923,65.081627
12/05/2017,207.886658,62.561054,150.025269,65.005577
15/05/2017,208.93837,62.982056,149.640854,65.053108
16/05/2017,208.900421,63.10368,149.419769,66.362968
17/05/2017,205.195786,62.130688,144.402939,64.517685
18/05/2017,205.944305,62.168102,146.60379,64.737587
19/05/2017,207.223389,62.794949,147.103546,64.718475
22/05/2017,208.379333,63.047539,147.997375,65.445099
23/05/2017,208.786758,63.038177,147.814774,65.665009
24/05/2017,209.288895,63.159817,147.372681,65.75106
25/05/2017,210.264786,63.374977,147.882019,66.563751
26/05/2017,210.274292,63.309502,147.632202,66.888802
30/05/2017,210.075333,63.244003,147.68985,67.319077
31/05/2017,210.027924,63.215954,146.815247,66.774078
01/06/2017,211.667068,63.683727,147.218903,67.022667
02/06/2017,212.330338,64.067314,149.400574,68.609795
05/06/2017,212.188202,63.926971,147.939713,69.106972
06/06/2017,211.581818,63.786629,148.439484,69.336433
07/06/2017,211.932388,63.786629,149.3237,69.212143
08/06/2017,212.008194,63.767921,148.958481,68.791458
09/06/2017,211.761826,63.65567,143.182343,67.233017
12/06/2017,211.676575,63.562099,139.76091,66.716705
13/06/2017,212.709305,63.97374,140.885376,67.548523
14/06/2017,212.481949,63.814697,139.511017,67.185211
15/06/2017,212.055573,63.421768,138.674835,66.831459
16/06/2017,212.112381,63.702435,136.73349,66.927071
19/06/2017,213.846283,64.104729,140.645081,67.758865
20/06/2017,212.444031,63.543388,139.366852,66.841011
21/06/2017,212.358765,63.543388,140.193375,67.185211
22/06/2017,212.235565,63.571445,139.962753,67.175644
23/06/2017,212.597244,63.683727,140.587418,68.083939
26/06/2017,212.663879,63.880184,140.145325,67.433784
27/06/2017,210.969696,63.543388,138.136642,66.171738
28/06/2017,212.835175,64.076576,140.154953,66.735847
29/06/2017,210.99826,63.464268,138.088608,65.483353
30/06/2017,211.350433,63.61499,138.415375,65.90403
03/07/2017,211.816818,63.718597,137.915588,65.177391
05/07/2017,212.187988,63.718597,138.482651,66.04744
06/07/2017,210.28447,63.181648,137.175583,65.559837
07/07/2017,211.616913,63.464268,138.569153,66.410767
10/07/2017,211.835861,63.605564,139.414871,66.907944
11/07/2017,211.674011,63.662079,139.866608,66.917488
12/07/2017,213.263474,64.217888,140.068436,68.026588
13/07/2017,213.625168,64.406288,142.01947,68.619354
14/07/2017,214.595963,64.792519,143.240021,69.58503
17/07/2017,214.624496,64.745415,143.739761,70.129997
18/07/2017,214.786316,64.801933,144.239548,70.082191
19/07/2017,215.918915,65.15049,145.14296,70.617607
20/07/2017,215.98555,65.263527,144.48941,70.961807
21/07/2017,215.833282,65.15049,144.422134,70.550682
24/07/2017,215.757111,65.15049,146.171341,70.369026
25/07/2017,216.271072,65.282379,146.796021,70.933136
26/07/2017,216.337723,65.480194,147.488022,70.799263
27/07/2017,216.080734,65.320053,144.700867,69.948341
28/07/2017,215.833282,65.291786,143.682114,69.833595
31/07/2017,215.709518,65.301216,142.942078,69.50853
01/08/2017,216.194931,65.583817,144.210724,69.393814
02/08/2017,216.31868,65.527283,151.024796,69.087852
03/08/2017,215.937958,65.442505,149.5159,68.982681
04/08/2017,216.299622,65.564972,150.303986,69.489418
07/08/2017,216.651779,65.725121,152.629822,69.22171
08/08/2017,216.223495,65.517899,153.850388,69.594582
09/08/2017,216.099777,65.367157,154.792236,69.288635
10/08/2017,213.130234,64.368599,149.861832,68.275154
11/08/2017,213.415771,64.396858,151.945938,69.317314
14/08/2017,215.509659,64.990349,154.232635,70.359459
15/08/2017,215.528717,64.924393,155.921127,70.378693
16/08/2017,215.871323,65.24469,155.293991,70.792
17/08/2017,212.511597,64.321495,152.312561,69.590508
18/08/2017,212.121353,64.396858,151.96524,69.677017
21/08/2017,212.378357,64.453384,151.685425,69.350212
22/08/2017,214.529343,64.971504,154.165115,70.32103
23/08/2017,213.796463,64.896133,154.358063,69.898102
24/08/2017,213.301544,64.792519,153.673019,69.869255
25/08/2017,213.767929,65.046875,154.242294,69.994194
28/08/2017,213.844055,65.037437,155.795715,70.003822
29/08/2017,214.005875,64.980919,157.185104,70.215279
30/08/2017,215.071838,65.169327,157.609665,71.138023
31/08/2017,216.337723,65.574394,158.236786,71.868546
01/09/2017,216.708893,65.772224,158.285065,71.070747
05/09/2017,215.10994,65.329475,156.384277,70.753555
06/09/2017,215.861832,65.574394,156.220215,70.551704
07/09/2017,215.814209,65.828751,155.593094,71.455215
08/09/2017,215.48111,65.753395,153.055527,71.1092
11/09/2017,217.832001,66.384537,155.824661,71.858925
12/09/2017,218.631485,66.563522,155.207169,71.782036
13/09/2017,218.764709,66.393967,154.039673,72.291473
14/09/2017,218.688599,66.412796,152.717804,71.868546
15/09/2017,218.993164,66.535271,154.261597,72.387573
18/09/2017,219.373886,66.76136,153.094116,72.243408
19/09/2017,219.64035,66.864967,153.151978,72.51255
20/09/2017,219.76088,66.864967,150.58548,72.031944
21/09/2017,219.139069,66.685989,147.999649,71.330261
22/09/2017,219.110352,66.733086,146.552353,71.522507
25/09/2017,218.78511,66.441063,145.25946,70.41713
26/09/2017,218.861649,66.375107,147.758423,70.41713
27/09/2017,219.713028,66.501999,148.81012,70.984238
28/09/2017,219.971344,66.587212,147.893524,71.003471
29/09/2017,220.755814,66.956451,148.703979,71.599403
02/10/2017,221.683746,67.107925,148.404892,71.714737
03/10/2017,222.133362,67.401436,149.051361,71.378334
04/10/2017,222.439514,67.42984,148.086502,71.791641
05/10/2017,223.759659,67.628662,149.929367,73.021965
06/10/2017,223.549179,67.543442,149.842514,73.050812
09/10/2017,223.156967,67.448753,150.363541,73.329559
10/10/2017,223.721405,67.818008,150.421432,73.329559
11/10/2017,224.08493,68.007362,151.048615,73.454506
12/10/2017,223.74057,67.969505,150.51796,74.127335
13/10/2017,223.989243,68.158859,151.47316,74.482979
16/10/2017,224.343201,68.187271,154.261597,74.63678
17/10/2017,224.486725,68.158859,154.830856,74.579109
18/10/2017,224.687607,68.2062,154.145813,74.598328
19/10/2017,224.802429,68.120979,150.498627,74.886696
20/10/2017,225.921692,68.281952,150.75914,75.75177
23/10/2017,225.098999,68.01683,150.681976,75.770988
24/10/2017,225.414658,68.130463,151.579269,75.79982
25/10/2017,224.333649,67.855881,150.913528,75.578758
26/10/2017,224.544144,67.874832,151.878357,75.703697
27/10/2017,226.457428,68.234596,157.32016,80.557732
30/10/2017,225.634705,68.149384,160.861237,80.634636
31/10/2017,225.89299,68.367157,163.09967,79.952187
01/11/2017,226.285217,68.518639,161.025253,79.952187
02/11/2017,226.38089,68.594368,162.202377,80.788429
03/11/2017,227.136627,68.651184,166.438095,80.874931
06/11/2017,227.481018,68.831062,168.126602,81.192139
07/11/2017,227.385376,68.689056,168.666901,80.999878
08/11/2017,227.720184,68.840553,170.046692,81.278625
09/11/2017,226.897446,68.461815,169.699356,80.826859
10/11/2017,226.763535,68.405014,169.13768,80.615417
13/11/2017,227.031387,68.30088,168.459869,80.67308
14/11/2017,226.476563,68.196732,165.913132,80.788429
15/11/2017,225.319,67.79908,163.724716,80.160522
16/11/2017,227.241837,68.452354,165.680771,80.373032
17/11/2017,226.629578,68.357674,164.760849,79.600227
20/11/2017,226.926193,68.461815,164.596252,79.7258
21/11/2017,228.437653,69.001495,167.656158,80.875366
22/11/2017,228.275024,69.096169,169.418503,80.28611
24/11/2017,228.753357,69.351799,169.428192,80.430992
27/11/2017,228.686417,69.077232,168.576065,81.020279
28/11/2017,230.953644,69.607437,167.588379,81.995956
29/11/2017,230.867554,69.389679,164.112122,80.508278
30/11/2017,232.799988,69.664238,166.407013,81.310074
01/12/2017,232.369492,69.512756,165.632339,81.397026
04/12/2017,232.120743,69.389679,164.421921,78.325081
05/12/2017,231.298035,69.171928,164.266983,78.817734
06/12/2017,231.288483,68.954155,163.656967,79.9673
07/12/2017,232.053787,69.171928,163.957169,79.687149
08/12/2017,233.316559,69.579025,164.005539,81.300423
11/12/2017,234.072311,69.749451,167.201035,82.334061
12/12/2017,234.474106,69.768394,166.261749,82.672165
13/12/2017,234.416718,69.919868,166.813705,82.449982
14/12/2017,233.48877,69.616898,166.765289,81.812401
15/12/2017,235.449875,69.938812,168.459869,83.899017
18/12/2017,236.913574,70.592087,170.832275,83.444984
19/12/2017,236.052582,70.346184,169.01178,82.913681
20/12/2017,235.870804,70.298546,168.82782,82.614212
21/12/2017,236.349121,70.498688,169.466919,82.594894
22/12/2017,236.301285,70.622589,169.466919,82.604538
26/12/2017,236.026398,70.632111,165.167572,82.498283
27/12/2017,236.16098,70.679779,165.196625,82.797745
28/12/2017,236.603165,70.88945,165.661407,82.807411
29/12/2017,235.786087,70.775078,163.869995,82.633545
02/01/2018,237.516327,71.394577,166.804016,83.029594
03/01/2018,238.929367,71.880646,166.774963,83.415993
04/01/2018,239.977127,72.309509,167.549622,84.150192
05/01/2018,241.515137,72.728867,169.457214,85.193497
08/01/2018,242.015015,72.805122,168.82782,85.280426
09/01/2018,242.52446,72.929024,168.808456,85.222473
10/01/2018,242.11113,72.69075,168.769714,84.83606
11/01/2018,243.899063,73.224472,169.728378,85.087219
12/01/2018,245.513977,73.805855,171.481064,86.555573
16/01/2018,244.62001,73.634285,170.609558,85.348045
17/01/2018,246.984711,74.215668,173.427399,87.077217
18/01/2018,246.648239,74.063171,173.582321,87.038597
19/01/2018,247.695999,74.453949,172.807663,86.941986
22/01/2018,249.685806,74.997177,171.393921,88.497276
23/01/2018,250.252975,75.206863,171.432632,88.777435
24/01/2018,250.128006,75.330757,168.70195,88.700134
25/01/2018,250.243332,75.216385,165.690445,89.192825
26/01/2018,253.155914,75.988373,166.077759,90.864044
29/01/2018,251.406448,75.359352,162.640213,90.72879
30/01/2018,248.724548,74.587372,161.68158,89.588882
31/01/2018,248.955246,74.654076,162.127014,91.781754
01/02/2018,248.705353,74.596886,162.465912,91.057243
02/02/2018,243.379959,72.96714,155.416519,88.661499
05/02/2018,233.382919,70.165115,151.533508,85.009949
06/02/2018,237.698959,71.632851,157.866333,88.226784
07/02/2018,236.40126,70.717896,154.486877,86.565231
08/02/2018,227.615402,68.47818,150.235947,82.121544
09/02/2018,231.124008,69.202515,152.073547,85.183823
12/02/2018,234.296127,70.231827,158.198883,86.101532
13/02/2018,235.084366,70.279488,159.783676,86.777771
14/02/2018,238.16037,71.394577,162.729675,88.136551
15/02/2018,241.246002,72.185623,168.193878,89.932083
16/02/2018,241.217178,72.242805,167.649399,89.291519
20/02/2018,239.756058,71.699562,167.08548,89.990318
21/02/2018,238.496796,71.432693,166.327103,88.796516
22/02/2018,238.785202,71.55661,167.717453,89.029465
23/02/2018,242.707108,72.519188,170.634277,91.290871
26/02/2018,245.504349,73.195885,174.008057,92.610817
27/02/2018,242.370667,72.176094,173.444168,91.426758
28/02/2018,239.679153,71.337379,173.181656,91.009407
01/03/2018,236.516632,70.489151,170.148117,90.116493
02/03/2018,237.775879,70.822731,171.3246,90.310608
05/03/2018,240.505844,71.394577,171.917709,90.883232
06/03/2018,241.11142,71.813927,171.771851,90.572647
07/03/2018,241.005676,71.728149,170.177322,91.096756
08/03/2018,242.130371,72.004547,172.034363,91.649971
09/03/2018,246.321426,72.909966,174.990051,93.697861
12/03/2018,246.0811,72.986206,176.681824,93.921074
13/03/2018,244.456604,72.481079,174.980347,91.630577
14/03/2018,243.168503,72.404823,173.492752,91.087044
15/03/2018,242.93782,72.290459,173.69693,91.407333
16/03/2018,243.187744,72.300003,173.084427,91.814964
19/03/2018,239.93869,71.537529,170.439835,90.155304
20/03/2018,240.361649,71.709084,170.3815,90.388237
21/03/2018,239.804123,71.766273,166.521561,89.757385
22/03/2018,233.844345,70.088875,164.168655,87.146576
23/03/2018,228.865036,68.907059,160.367035,84.613426
26/03/2018,235.164963,70.530197,167.979996,91.019112
27/03/2018,231.089905,69.59285,163.672775,86.835999
28/03/2018,230.442917,69.564163,161.864365,86.758347
29/03/2018,233.764755,70.42498,163.128311,88.583
02/04/2018,228.357117,69.028526,162.058807,85.913963
03/04/2018,231.254059,69.75544,163.72142,87.068924
04/04/2018,233.919296,70.310204,166.852142,89.611801
05/04/2018,235.609146,70.683228,168.009125,89.660324
06/04/2018,230.423599,69.545029,163.7117,87.573624
09/04/2018,231.360291,69.965858,165.335388,88.097717
10/04/2018,235.174576,70.998871,168.446671,90.145599
11/04/2018,233.928925,70.673676,167.659119,89.155632
12/04/2018,235.889206,71.094513,169.311996,90.824997
13/04/2018,235.232544,70.903214,169.885605,90.339714
16/04/2018,237.144547,71.26667,170.945419,91.397629
17/04/2018,239.693863,71.840553,173.298309,93.241684
18/04/2018,239.829041,72.117935,172.909393,93.6008
19/04/2018,238.515778,71.649269,168.009125,93.28051
20/04/2018,236.584442,71.180603,161.125412,92.203186
23/04/2018,236.478241,71.094513,160.658752,92.542877
24/04/2018,233.252975,70.51107,158.422516,90.378532
25/04/2018,233.851654,70.482376,159.112808,89.592384
26/04/2018,236.256165,71.075371,159.667007,91.484978
27/04/2018,236.507187,71.199722,157.819687,92.999054
30/04/2018,234.575897,70.721481,160.678177,90.766754
01/05/2018,235.078049,70.683228,164.411697,92.203186
02/05/2018,233.475052,70.415413,171.674622,90.757065
03/05/2018,232.924652,70.386719,171.985733,91.300568
04/05/2018,236.014725,70.989304,178.733322,92.358482
07/05/2018,236.748627,71.094513,180.026459,93.387268
08/05/2018,236.738968,71.104065,180.891769,92.989342
09/05/2018,239.037201,71.534477,182.165451,94.086067
10/05/2018,241.277527,72.194458,184.771149,95.027519
11/05/2018,241.866562,72.347496,184.06842,94.823692
14/05/2018,242.136963,72.452698,183.638962,95.14399
15/05/2018,240.476028,71.802299,181.969971,94.454895
16/05/2018,241.499634,72.165756,183.668228,94.698578
17/05/2018,241.296829,72.146637,182.50679,93.753059
18/05/2018,240.69812,71.907516,181.843079,93.928513
21/05/2018,242.465256,72.318794,183.131439,95.13723
22/05/2018,241.770004,72.251839,182.672684,95.039757
23/05/2018,242.523209,72.041412,183.843964,96.170479
24/05/2018,242.059692,71.917068,183.638962,95.829315
25/05/2018,241.451309,71.677956,184.058655,95.878052
29/05/2018,238.660614,70.568451,183.394974,95.536873
30/05/2018,241.80864,71.486664,183.004562,96.453156
31/05/2018,240.244278,71.123199,182.389633,96.34594
01/06/2018,242.774261,71.811867,185.678833,98.246735
04/06/2018,243.846146,72.175316,187.230743,99.10453
05/06/2018,244.184113,72.156197,188.675247,99.611412
06/06/2018,246.134735,72.787468,189.329178,99.903839
07/06/2018,246.018875,72.538773,188.821671,98.334465
08/06/2018,246.791412,72.701385,187.103851,99.065529
11/06/2018,247.110046,72.88311,186.645111,98.500175
12/06/2018,247.525253,72.806595,187.669937,98.753616
13/06/2018,246.540314,72.586609,186.127823,98.305222
14/06/2018,247.254898,72.663116,186.225433,98.86084
15/06/2018,247.04248,72.357056,184.312439,97.603386
18/06/2018,246.453415,72.012718,184.214798,98.314972
19/06/2018,245.516724,71.524918,181.237946,98.314972
20/06/2018,245.960953,71.773598,182.028534,99.299484
21/06/2018,244.425552,71.180603,181.013458,98.587906
22/06/2018,244.860107,71.605545,180.486389,97.876328
25/06/2018,241.470657,70.584114,177.802338,95.907303
26/06/2018,242.001755,70.661209,180.008163,96.579887
27/06/2018,239.993225,69.996323,179.744629,95.078751
28/06/2018,241.455246,70.352859,181.052505,96.141235
29/06/2018,242.066437,70.699745,180.671844,96.12175
02/07/2018,242.347809,70.449219,182.692215,97.48642
03/07/2018,241.367935,70.372124,179.510391,96.550652
05/07/2018,243.434387,70.931015,180.954895,97.242729
06/07/2018,245.462051,71.383911,183.463272,98.607407
09/07/2018,247.635208,72.096977,186.010712,99.279984
10/07/2018,248.498672,72.222237,185.786255,99.543167
11/07/2018,246.800858,71.42247,183.375427,99.406708
12/07/2018,248.915863,71.981339,186.449905,101.560951
13/07/2018,249.129288,72.068085,186.742706,102.769653
16/07/2018,248.97406,71.97171,186.332794,102.262772
17/07/2018,250.041245,72.251175,186.859833,103.276535
18/07/2018,250.497238,72.299332,185.835007,102.467468
19/07/2018,249.546448,72.029518,187.279556,101.765648
20/07/2018,249.313614,72.164429,186.850113,103.588448
23/07/2018,249.788971,72.164429,187.015991,105.245567
24/07/2018,250.962891,72.48243,188.372696,104.943382
25/07/2018,253.262177,73.234039,190.149063,108.033386
26/07/2018,252.515182,72.925682,189.55368,106.853928
27/07/2018,250.875565,72.704048,186.401138,104.962875
30/07/2018,249.430038,72.453514,185.356781,102.711166
31/07/2018,250.691208,72.732964,185.727646,103.403252
01/08/2018,250.380783,72.472786,196.6689,103.598206
02/08/2018,251.651718,72.48243,202.417679,104.855652
03/08/2018,252.88382,72.732964,203.003281,105.313797
06/08/2018,253.834564,72.732964,204.057388,105.40152
07/08/2018,254.542801,73.012398,202.144379,106.132599
08/08/2018,254.406982,72.964233,202.281052,106.727203
09/08/2018,254.086807,72.800407,203.871964,106.902657
10/08/2018,252.35994,71.981339,203.264679,106.249573
13/08/2018,251.40918,71.595917,204.577133,105.4795
14/08/2018,253.029373,71.933159,205.439102,106.795441
15/08/2018,251.166641,71.133385,205.919006,105.347237
16/08/2018,253.203949,71.672989,208.935715,105.32766
17/08/2018,254.047989,71.990982,213.108124,105.268959
20/08/2018,254.610733,72.270416,211.031723,104.574219
21/08/2018,255.163696,72.559509,210.620346,103.703331
22/08/2018,255.086136,72.752228,210.630157,104.760117
23/08/2018,254.717422,72.41497,211.061111,105.249374
24/08/2018,256.318268,72.935326,211.717331,106.071335
27/08/2018,258.24881,73.7062,213.460739,107.245552
28/08/2018,258.394348,73.648384,215.18457,107.891388
29/08/2018,259.810822,73.995285,218.397171,109.613571
30/08/2018,258.753296,73.378578,220.405014,109.545074
31/08/2018,258.763062,73.359299,222.951584,109.916916
04/09/2018,258.404053,72.896774,223.666595,109.310234
05/09/2018,257.676453,72.41497,222.20723,106.159401
06/09/2018,256.919708,72.260796,218.514709,106.40403
07/09/2018,256.298798,71.933159,216.751694,105.885422
10/09/2018,256.783875,72.106613,213.842728,107.030289
11/09/2018,257.754059,72.251175,219.249298,108.850319
12/09/2018,257.783173,72.386055,216.526428,109.310234
13/09/2018,259.248108,72.838959,221.756668,110.484451
14/09/2018,259.383911,72.887138,219.239487,110.93457
17/09/2018,257.919006,72.626953,213.401993,109.730995
18/09/2018,259.325684,73.13768,213.754593,110.778008
19/09/2018,259.616791,73.320755,213.881897,109.300438
20/09/2018,261.702606,74.004921,215.507813,111.13028
21/09/2018,261.518341,73.985649,213.186508,111.805466
24/09/2018,260.645172,73.65802,216.252182,112.206642
25/09/2018,260.325012,73.754379,217.623398,111.991356
26/09/2018,259.56192,73.630455,215.889771,111.531479
27/09/2018,260.283112,73.688553,220.32666,111.952232
28/09/2018,260.253815,73.417465,221.100433,111.913086
01/10/2018,261.218689,73.649811,222.589203,113.126457
02/10/2018,261.189423,73.30127,224.567673,112.676338
03/10/2018,261.413544,73.30127,227.300339,112.6959
04/10/2018,259.269592,72.497673,223.304199,110.367027
05/10/2018,257.80777,72.061996,219.680222,109.721207
08/10/2018,257.739532,71.907074,219.170944,108.468704
09/10/2018,257.408142,71.732803,222.20723,109.848419
10/10/2018,249.095261,69.699631,211.913208,103.879463
11/10/2018,243.852158,68.479713,210.04248,103.634827
12/10/2018,247.146164,69.254265,217.545044,107.216202
15/10/2018,245.791534,68.963806,212.892654,105.288513
16/10/2018,251.024857,70.328949,217.584213,108.615486
17/10/2018,251.112595,70.048172,216.643967,108.331711
18/10/2018,247.584702,68.963806,211.5802,106.169189
19/10/2018,247.389786,69.031578,214.802567,106.32576
22/10/2018,246.366501,68.837944,216.115036,107.274902
23/10/2018,244.885193,68.363525,218.152298,105.777779
24/10/2018,237.57605,66.272247,210.669327,100.121948
25/10/2018,241.834824,67.375977,215.282516,105.973495
26/10/2018,237.556564,66.553024,211.854462,104.662277
29/10/2018,236.328613,66.097977,207.877899,101.619072
30/10/2018,239.944214,67.06617,208.916122,101.501656
31/10/2018,242.458557,67.676125,214.361847,104.515488
01/11/2018,244.972885,68.741119,217.652786,103.644608
02/11/2018,243.452591,68.595894,203.215714,103.879463
05/11/2018,244.836456,68.779854,197.446762,105.200462
06/11/2018,246.386002,69.128395,199.581985,105.405945
07/11/2018,251.590103,70.31926,205.634949,109.554855
08/11/2018,251.161285,69.757721,204.91748,109.349373
09/11/2018,248.841873,69.205856,200.966339,107.216202
12/11/2018,244.037323,67.985939,190.84285,104.574219
13/11/2018,243.628021,68.092438,188.936081,104.642693
14/11/2018,241.961533,67.860062,183.599152,103.158752
15/11/2018,244.466141,68.46035,188.130142,105.428894
16/11/2018,245.089844,68.595894,190.213806,106.421471
19/11/2018,241.02597,67.656761,182.675247,102.814796
